title,company,link,keyword
AI Platform Manager,Kenvue,https://in.linkedin.com/jobs/view/ai-platform-manager-at-kenvue-4079338197?position=49&pageNum=0&refId=1xVAdodkk1IBi6hMcgvxqA%3D%3D&trackingId=UOIIZUpiMdiBO6FbUPSc9w%3D%3D,Data Scientist
Generative AI Developer,Tata Consultancy Services,https://in.linkedin.com/jobs/view/generative-ai-developer-at-tata-consultancy-services-4215530773?position=50&pageNum=0&refId=1xVAdodkk1IBi6hMcgvxqA%3D%3D&trackingId=Sw7%2BTRMt3ZmlBUQRojPp8A%3D%3D,Data Scientist
Sr. Algorithm & Research Engineer,Philips,https://in.linkedin.com/jobs/view/sr-algorithm-research-engineer-at-philips-4207375480?position=51&pageNum=0&refId=1xVAdodkk1IBi6hMcgvxqA%3D%3D&trackingId=plCVWk0zmlm%2B2vq%2Fn6j7hg%3D%3D,Data Scientist
LLM Scientist,Prana Tree,https://in.linkedin.com/jobs/view/llm-scientist-at-prana-tree-4215812992?position=52&pageNum=0&refId=1xVAdodkk1IBi6hMcgvxqA%3D%3D&trackingId=9xV1ZKp7haJ8ytCLhCEfFA%3D%3D,Data Scientist
"Lead, Data Science",Kenvue,https://in.linkedin.com/jobs/view/lead-data-science-at-kenvue-4201696129?position=53&pageNum=0&refId=1xVAdodkk1IBi6hMcgvxqA%3D%3D&trackingId=9fOF2hqI5mHS0X8cqUiCog%3D%3D,Data Scientist
SDET,Stable Money,https://in.linkedin.com/jobs/view/sdet-at-stable-money-4218615419?position=54&pageNum=0&refId=1xVAdodkk1IBi6hMcgvxqA%3D%3D&trackingId=sPDp6JQwgSXdGXCWujXPcQ%3D%3D,Data Scientist
SDET,Kutumb,https://in.linkedin.com/jobs/view/sdet-at-kutumb-4218605805?position=55&pageNum=0&refId=1xVAdodkk1IBi6hMcgvxqA%3D%3D&trackingId=d8U2i1XaA6HAE8YoyfIk%2Fg%3D%3D,Data Scientist
Engineer - M & T,Airbus,https://in.linkedin.com/jobs/view/engineer-m-t-at-airbus-4216062163?position=56&pageNum=0&refId=1xVAdodkk1IBi6hMcgvxqA%3D%3D&trackingId=p86rsDi2BIpac4nYeMf%2BAg%3D%3D,Data Scientist
Software Engineer,OutSystems,https://in.linkedin.com/jobs/view/software-engineer-at-outsystems-4161825742?position=57&pageNum=0&refId=1xVAdodkk1IBi6hMcgvxqA%3D%3D&trackingId=QVCrzS0mVm3UVA%2FTQd7aVA%3D%3D,Data Scientist
Big Data Engineer,Gramener,https://in.linkedin.com/jobs/view/big-data-engineer-at-gramener-4215574545?position=58&pageNum=0&refId=1xVAdodkk1IBi6hMcgvxqA%3D%3D&trackingId=yZnoUGSJPNDeQxwb18oxjw%3D%3D,Data Scientist
Engineer - M&T,Airbus,https://in.linkedin.com/jobs/view/engineer-m-t-at-airbus-4216062164?position=59&pageNum=0&refId=1xVAdodkk1IBi6hMcgvxqA%3D%3D&trackingId=agy%2FuFCc9%2FQJOR9t5lZhSw%3D%3D,Data Scientist
Senior ML Ops Engineer,StockX,https://in.linkedin.com/jobs/view/senior-ml-ops-engineer-at-stockx-4215536352?position=1&pageNum=2&refId=HD%2BIwMpQeywDfyIfSoyGww%3D%3D&trackingId=rN8RAUI0Q0ZnuYJB6PDEIQ%3D%3D,Data Scientist
Senior Machine Learning Engineer,StockX,https://in.linkedin.com/jobs/view/senior-machine-learning-engineer-at-stockx-4215533672?position=2&pageNum=2&refId=HD%2BIwMpQeywDfyIfSoyGww%3D%3D&trackingId=VqCDqh1kcZ8PNsFEtpyOJg%3D%3D,Data Scientist
Senior Data Scientist,Loopio,https://in.linkedin.com/jobs/view/senior-data-scientist-at-loopio-4216096061?position=3&pageNum=2&refId=HD%2BIwMpQeywDfyIfSoyGww%3D%3D&trackingId=hDIOFcpoqKYlUb6LMSGMMA%3D%3D,Data Scientist
Software Engineering,Microsoft,https://in.linkedin.com/jobs/view/software-engineering-at-microsoft-4070579459?position=4&pageNum=2&refId=HD%2BIwMpQeywDfyIfSoyGww%3D%3D&trackingId=OmGR4dGTg7MXZkx9a5NZtA%3D%3D,Data Scientist
SDE I,DataFlow Group,https://in.linkedin.com/jobs/view/sde-i-at-dataflow-group-4218617038?position=5&pageNum=2&refId=HD%2BIwMpQeywDfyIfSoyGww%3D%3D&trackingId=bbTCU159VQe5GnMLqgcdkQ%3D%3D,Data Scientist
Sr. Software Engineer - Observability,Roku,https://in.linkedin.com/jobs/view/sr-software-engineer-observability-at-roku-4158292159?position=6&pageNum=2&refId=HD%2BIwMpQeywDfyIfSoyGww%3D%3D&trackingId=EIROjjMiRXUYXGcVS2HF3w%3D%3D,Data Scientist
Senior Machine Learning Engineer,Target,https://in.linkedin.com/jobs/view/senior-machine-learning-engineer-at-target-4215587397?position=7&pageNum=2&refId=HD%2BIwMpQeywDfyIfSoyGww%3D%3D&trackingId=S03KOV%2FwINwIx%2F4dWOKBrQ%3D%3D,Data Scientist
Software Engineer (Python) - X Delivery,BCG X,https://in.linkedin.com/jobs/view/software-engineer-python-x-delivery-at-bcg-x-4160840791?position=8&pageNum=2&refId=HD%2BIwMpQeywDfyIfSoyGww%3D%3D&trackingId=ZsD9Q2n5cefs0BINdqTcug%3D%3D,Data Scientist
Data Scientist/Senior Data Scientist - Python Programming,Lufthansa Technik Services India Pvt Ltd,https://in.linkedin.com/jobs/view/data-scientist-senior-data-scientist-python-programming-at-lufthansa-technik-services-india-pvt-ltd-4215594517?position=9&pageNum=2&refId=HD%2BIwMpQeywDfyIfSoyGww%3D%3D&trackingId=PQMinoeCE%2BozEck3qs4HyQ%3D%3D,Data Scientist
Senior Machine Learning Systems Engineer,Atlassian,https://in.linkedin.com/jobs/view/senior-machine-learning-systems-engineer-at-atlassian-4185532388?position=10&pageNum=2&refId=HD%2BIwMpQeywDfyIfSoyGww%3D%3D&trackingId=lp084icFeluoJdd5SCm5cQ%3D%3D,Data Scientist
Sr. Algorithm & Research Engineer,Philips,https://in.linkedin.com/jobs/view/sr-algorithm-research-engineer-at-philips-4207375480?position=1&pageNum=5&refId=XUx5Voiyz3ruq%2ByF6ms79w%3D%3D&trackingId=uJEnGvOzIx29mKfU1yTJ5Q%3D%3D,Data Scientist
LLM Scientist,Prana Tree,https://in.linkedin.com/jobs/view/llm-scientist-at-prana-tree-4215812992?position=2&pageNum=5&refId=XUx5Voiyz3ruq%2ByF6ms79w%3D%3D&trackingId=999HfK3eAG25QMKy%2FkbItg%3D%3D,Data Scientist
"Lead, Data Science",Kenvue,https://in.linkedin.com/jobs/view/lead-data-science-at-kenvue-4201696129?position=3&pageNum=5&refId=XUx5Voiyz3ruq%2ByF6ms79w%3D%3D&trackingId=gkLoZ83B%2FzIOTUQ0040MwA%3D%3D,Data Scientist
SDET,Stable Money,https://in.linkedin.com/jobs/view/sdet-at-stable-money-4218615419?position=4&pageNum=5&refId=XUx5Voiyz3ruq%2ByF6ms79w%3D%3D&trackingId=JFUqvaQlhYm3isaPCyru7Q%3D%3D,Data Scientist
SDET,Kutumb,https://in.linkedin.com/jobs/view/sdet-at-kutumb-4218605805?position=5&pageNum=5&refId=XUx5Voiyz3ruq%2ByF6ms79w%3D%3D&trackingId=cw13OqD%2FpQORm843PUTflQ%3D%3D,Data Scientist
Engineer - M & T,Airbus,https://in.linkedin.com/jobs/view/engineer-m-t-at-airbus-4216062163?position=6&pageNum=5&refId=XUx5Voiyz3ruq%2ByF6ms79w%3D%3D&trackingId=eLYSGzhU3DhNyaUrfPbiPg%3D%3D,Data Scientist
Software Engineer,OutSystems,https://in.linkedin.com/jobs/view/software-engineer-at-outsystems-4161825742?position=7&pageNum=5&refId=XUx5Voiyz3ruq%2ByF6ms79w%3D%3D&trackingId=9tDuuXl1XrSYAu20OImFaA%3D%3D,Data Scientist
Big Data Engineer,Gramener,https://in.linkedin.com/jobs/view/big-data-engineer-at-gramener-4215574545?position=8&pageNum=5&refId=XUx5Voiyz3ruq%2ByF6ms79w%3D%3D&trackingId=PFEwea%2FcWfkteUahTWWkPQ%3D%3D,Data Scientist
Engineer - M&T,Airbus,https://in.linkedin.com/jobs/view/engineer-m-t-at-airbus-4216062164?position=9&pageNum=5&refId=XUx5Voiyz3ruq%2ByF6ms79w%3D%3D&trackingId=IjjV8%2BiQsuX0Z6bVOoFbYg%3D%3D,Data Scientist
Lead SDET,Broadridge India,https://in.linkedin.com/jobs/view/lead-sdet-at-broadridge-india-4161524306?position=1&pageNum=7&refId=7L3cPRWOm4YnREoD9KUAoQ%3D%3D&trackingId=EW4VXt4FW6lqE3MzVDiNOw%3D%3D,Data Scientist
QA Automation ( Cypress),CodeCraft Technologies Pvt Ltd,https://in.linkedin.com/jobs/view/qa-automation-cypress-at-codecraft-technologies-pvt-ltd-4218650709?position=2&pageNum=7&refId=7L3cPRWOm4YnREoD9KUAoQ%3D%3D&trackingId=HhRD4QDyg76Tk6ij%2B3D2Dg%3D%3D,Data Scientist
SMTS Engineer - Open Source AI/ML Solutions Team,AMD,https://in.linkedin.com/jobs/view/smts-engineer-open-source-ai-ml-solutions-team-at-amd-4138315960?position=3&pageNum=7&refId=7L3cPRWOm4YnREoD9KUAoQ%3D%3D&trackingId=%2F2QfW%2BQjSHFkUBF44h63Rg%3D%3D,Data Scientist
SDE II,Habuild Healthtech,https://in.linkedin.com/jobs/view/sde-ii-at-habuild-healthtech-4218608397?position=4&pageNum=7&refId=7L3cPRWOm4YnREoD9KUAoQ%3D%3D&trackingId=mwDiFHw2wLxiW9p%2B2sBRMA%3D%3D,Data Scientist
React.js Developer,HIC Global Solutions,https://in.linkedin.com/jobs/view/react-js-developer-at-hic-global-solutions-4218614422?position=5&pageNum=7&refId=7L3cPRWOm4YnREoD9KUAoQ%3D%3D&trackingId=lV55iH5tKI9Ik3Nk4zKhqg%3D%3D,Data Scientist
Spark Developer,Infosys,https://in.linkedin.com/jobs/view/spark-developer-at-infosys-4215588514?position=6&pageNum=7&refId=7L3cPRWOm4YnREoD9KUAoQ%3D%3D&trackingId=Q8XpNUDVJkwigbS1FDd7Jg%3D%3D,Data Scientist
SDE 1 - DevOps,ZopSmart,https://in.linkedin.com/jobs/view/sde-1-devops-at-zopsmart-4218608973?position=7&pageNum=7&refId=7L3cPRWOm4YnREoD9KUAoQ%3D%3D&trackingId=wcWFaYb0u6gyfs5ot2kHEQ%3D%3D,Data Scientist
Full Stack Engineer,Recro,https://in.linkedin.com/jobs/view/full-stack-engineer-at-recro-4215547944?position=8&pageNum=7&refId=7L3cPRWOm4YnREoD9KUAoQ%3D%3D&trackingId=yMgsz1hhgd44DAi8kHujwQ%3D%3D,Data Scientist
Quality Assurance Engineer,Kutumb,https://in.linkedin.com/jobs/view/quality-assurance-engineer-at-kutumb-4218609338?position=9&pageNum=7&refId=7L3cPRWOm4YnREoD9KUAoQ%3D%3D&trackingId=mWEPSc5ZoqvqnP19T4lW%2Bg%3D%3D,Data Scientist
Associate Software Engineer,Red Hat,https://in.linkedin.com/jobs/view/associate-software-engineer-at-red-hat-4216085908?position=10&pageNum=7&refId=7L3cPRWOm4YnREoD9KUAoQ%3D%3D&trackingId=N%2BDJpgP8N34smui4JxwGzw%3D%3D,Data Scientist
